Account,Phone,Date,City,Province,Amount
17706,519-542-6484,13-Jan,SARNIA,ON,0.01
17706,519-786-6326,13-Jan,FOREST,ON,0.01
17706,519-336-4877,13-Jan,SARNIA,ON,0.03
17706,647-704-8485,13-Jan,TORONTO,ON,0.01
17706,519-955-7490,14-Jan,GODERICH,ON,0.01
17706,519-365-9649,14-Jan,CHATHAM,ON,0.01
17706,519-862-1993,14-Jan,CORUNNA,ON,0.01
17706,226-881-0298,14-Jan,CHATHAM,ON,0.02
17706,519-541-9226,14-Jan,SARNIA,ON,0.01
17706,519-275-3858,14-Jan,STRATFORD,ON,0.01
17706,705-790-6171,14-Jan,BARRIE,ON,0.03
17706,519-582-8191,14-Jan,DELHI,ON,0.01
17706,519-336-5448,14-Jan,SARNIA,ON,0.02
17706,226-402-4193,14-Jan,SARNIA,ON,0.01
17706,519-337-3036,14-Jan,SARNIA,ON,0.01
17706,416-456-9431,14-Jan,TORONTO,ON,0.07
17706,226-315-0583,15-Jan,WINDSOR,ON,0.01
17706,519-359-4325,15-Jan,CHATHAM,ON,0.01
17706,226-246-5143,15-Jan,WINDSOR,ON,0.01
17706,519-271-9103,15-Jan,STRATFORD,ON,0.01
17706,226-757-0677,15-Jan,WINDSOR,ON,0.02
17706,519-998-0423,15-Jan,KITCHEWTR,ON,0.02
17706,226-757-0581,18-Jan,WINDSOR,ON,0.03
17706,519-380-5267,18-Jan,CHATHAM,ON,0.01
17706,519-784-7195,18-Jan,CHATHAM,ON,0.01
17706,226-626-5101,18-Jan,CHATHAM,ON,0.02
17706,519-352-4061,18-Jan,CHATHAM,ON,0.02
17706,519-358-3586,18-Jan,CHATHAM,ON,0.02
17706,807-633-1148,18-Jan,THUNDERBA,ON,0.03
17706,519-273-4170,18-Jan,STRATFORD,ON,0.01
17706,519-365-7612,19-Jan,CHATHAM,ON,0.01
17706,519-704-1146,19-Jan,SARNIA,ON,0.01
17706,519-862-3143,19-Jan,CORUNNA,ON,0.02
17706,226-627-4073,19-Jan,CHATHAM,ON,0.02
17706,226-344-6871,19-Jan,WINDSOR,ON,0.01
17706,226-347-6750,19-Jan,WINDSOR,ON,0.08
17706,519-360-6388,19-Jan,CHATHAM,ON,0.03
17706,705-662-1932,20-Jan,SUDBURY,ON,0.02
17706,416-802-8815,20-Jan,TORONTO,ON,0.02
17706,519-383-5555,20-Jan,SARNIA,ON,0.01
17706,519-365-0288,20-Jan,CHATHAM,ON,0.02
17706,226-246-6840,21-Jan,WINDSOR,ON,0.01
17706,226-946-1141,21-Jan,WINDSOR,ON,0.01
17706,519-351-3058,21-Jan,CHATHAM,ON,0.01
17706,519-354-4736,21-Jan,CHATHAM,ON,0.01
17706,519-351-1934,21-Jan,CHATHAM,ON,0.09
17706,519-380-9002,21-Jan,CHATHAM,ON,0.03
17706,519-344-9612,21-Jan,SARNIA,ON,0.12
17706,226-344-1950,22-Jan,WINDSOR,ON,0.01
17706,519-380-9787,22-Jan,CHATHAM,ON,0.01
17706,519-542-4054,22-Jan,SARNIA,ON,0.03
17706,519-337-6198,22-Jan,SARNIA,ON,0.03
17706,416-453-8405,22-Jan,TORONTO,ON,0.01
17706,519-692-4869,22-Jan,THAMESVL,ON,0.01
17706,519-350-7190,23-Jan,CHATHAM,ON,0.02
17706,519-275-1731,23-Jan,STRATFORD,ON,0.02
17706,226-246-6225,23-Jan,WINDSOR,ON,0.01
17706,519-466-0417,23-Jan,SARNIA,ON,0.01
17706,519-466-7071,23-Jan,SARNIA,ON,0.04
17706,226-946-1141,27-Jan,WINDSOR,ON,0.01
17706,226-886-1810,27-Jan,SARNIA,ON,0.01
17706,226-627-0560,27-Jan,CHATHAM,ON,0.02
17706,519-754-5464,27-Jan,BRANTFORD,ON,0.02
17706,519-212-8295,27-Jan,HESPELER,ON,0.02
17706,519-312-3741,28-Jan,SARNIA,ON,0.01
17706,514-991-1202,28-Jan,MONTREAL,PQ,0.01
17706,519-271-9103,28-Jan,STRATFORD,ON,0.01
17706,289-971-5114,28-Jan,MILTON,ON,0.01
17706,519-436-0362,28-Jan,CHATHAM,ON,0.03
17706,226-627-4443,28-Jan,CHATHAM,ON,0.01
17706,519-330-6487,28-Jan,SARNIA,ON,0.01
17706,519-383-6172,28-Jan,SARNIA,ON,0.02
17706,519-339-0128,28-Jan,SARNIA,ON,0.02
17706,519-541-0808,28-Jan,SARNIA,ON,0.01
17706,519-491-1640,28-Jan,SARNIA,ON,0.01
17706,519-337-4346,28-Jan,SARNIA,ON,0.03
17706,519-542-8240,28-Jan,SARNIA,ON,0.04
17706,226-783-1057,29-Jan,WINDSOR,ON,0.01
17706,416-897-2404,29-Jan,TORONTO,ON,0.01
17706,226-787-8111,29-Jan,WINDSOR,ON,0.01
17706,519-437-5053,29-Jan,CHATHAM,ON,0.02
17706,519-862-5672,29-Jan,CORUNNA,ON,0.01
17706,519-845-3954,29-Jan,WYOMING,ON,0.05
17706,519-869-8480,29-Jan,BRIGHTSGR,ON,0.01
17706,519-466-8337,29-Jan,SARNIA,ON,0.02
17706,416-884-1980,29-Jan,TORONTO,ON,0.01
19932,250-858-6633,11-Jan,VICTORIA,BC,0.02
19932,250-858-6633,12-Jan,VICTORIA,BC,0.02
19932,226-630-0339,26-Jan,JARVIS,ON,0.01
28451,905-738-2813,7-Jan,THORNHILL,ON,0.01
28451,416-247-5475,20-Jan,TORONTO,ON,0.01
28451,416-247-5475,20-Jan,TORONTO,ON,0.03
28841,519-312-2067,6-Jan,SARNIA,ON,0.01
28841,519-381-2272,6-Jan,SARNIA,ON,0.03
28841,519-355-0237,7-Jan,CHATHAM,ON,0.02
28841,519-401-9993,7-Jan,CHATHAM,ON,0.01
28841,519-351-9993,7-Jan,CHATHAM,ON,0.01
28841,519-352-1174,7-Jan,CHATHAM,ON,0.02
28841,519-355-0237,8-Jan,CHATHAM,ON,0.01
28841,226-626-8115,8-Jan,CHATHAM,ON,0.01
28841,519-627-3583,8-Jan,WALLACEBG,ON,0.07
28841,519-429-9865,11-Jan,SIMCOE,ON,0.01
28841,647-527-8272,11-Jan,TORONTO,ON,0.01
28841,519-704-1146,11-Jan,SARNIA,ON,0.02
28841,519-351-7859,12-Jan,CHATHAM,ON,0.02
28841,519-784-3786,12-Jan,CHATHAM,ON,0.02
28841,519-354-2161,12-Jan,CHATHAM,ON,0.02
28841,226-627-9195,12-Jan,CHATHAM,ON,0.02
28841,519-784-3786,12-Jan,CHATHAM,ON,0.01
28841,519-354-2161,12-Jan,CHATHAM,ON,0.01
28841,226-627-9195,12-Jan,CHATHAM,ON,0.01
28841,519-491-9853,12-Jan,SARNIA,ON,0.01
28841,519-809-2340,12-Jan,CHATHAM,ON,0.01
28841,519-354-4231,12-Jan,CHATHAM,ON,0.01
28841,226-787-3107,12-Jan,WINDSOR,ON,0.01
28841,905-878-7282,13-Jan,MILTON,ON,0.04
28841,647-382-8478,13-Jan,TORONTO,ON,0.01
28841,226-347-0117,13-Jan,WINDSOR,ON,0.02
28841,519-383-8814,13-Jan,SARNIA,ON,0.02
28841,226-787-5141,13-Jan,WINDSOR,ON,0.01
28841,226-349-0789,13-Jan,SARNIA,ON,0.01
28841,519-464-8717,13-Jan,SARNIA,ON,0.03
28841,905-712-0039,14-Jan,COOKSVILL,ON,0.03
28841,519-383-0320,14-Jan,SARNIA,ON,0.01
28841,289-968-0008,14-Jan,STCTNSTHL,ON,0.01
28841,519-381-7737,14-Jan,SARNIA,ON,0.01
28841,519-336-5448,14-Jan,SARNIA,ON,0.01
28841,519-900-9007,14-Jan,BRANTFORD,ON,0.02
28841,519-344-7132,14-Jan,SARNIA,ON,0.05
28841,416-892-3678,15-Jan,TORONTO,ON,0.02
28841,519-358-2602,15-Jan,CHATHAM,ON,0.08
28841,226-348-9348,18-Jan,WINDSOR,ON,0.01
28841,519-491-5408,18-Jan,SARNIA,ON,0.01
28841,519-381-7716,18-Jan,SARNIA,ON,0.03
28841,519-809-4433,18-Jan,CHATHAM,ON,0.04
28841,519-350-3698,19-Jan,CHATHAM,ON,0.03
28841,519-678-3729,19-Jan,HIGHGATE,ON,0.02
28841,519-678-3943,19-Jan,HIGHGATE,ON,0.01
28841,519-332-1975,20-Jan,SARNIA,ON,0.02
28841,519-337-9744,21-Jan,SARNIA,ON,0.02
28841,519-337-3036,21-Jan,SARNIA,ON,0.01
28841,519-899-5057,21-Jan,ABERARDER,ON,0.02
28841,519-786-2620,21-Jan,FOREST,ON,0.02
28841,905-738-2813,22-Jan,THORNHILL,ON,0.02
28841,647-217-6011,25-Jan,TORONTO,ON,0.04
28841,416-298-1060,25-Jan,TORONTO,ON,0.04
28841,905-845-3153,25-Jan,OAKVILLE,ON,0.09
28841,226-367-0214,25-Jan,BLENHEIM,ON,0.02
28841,519-627-9109,25-Jan,WALLACEBG,ON,0.01
28841,519-359-7728,25-Jan,CHATHAM,ON,0.02
28841,519-437-8550,26-Jan,CHATHAM,ON,0.01
28841,226-229-2042,26-Jan,CHATHAM,ON,0.02
28841,519-359-4775,26-Jan,CHATHAM,ON,0.02
28841,519-359-4775,26-Jan,CHATHAM,ON,0.01
28841,519-359-4775,26-Jan,CHATHAM,ON,0.01
28841,519-359-4775,26-Jan,CHATHAM,ON,0.01
28841,519-301-4952,26-Jan,STRATFORD,ON,0.01
28841,519-365-1346,26-Jan,CHATHAM,ON,0.02
28841,519-352-4528,26-Jan,CHATHAM,ON,0.04
28841,519-337-8466,26-Jan,SARNIA,ON,0.01
28841,519-466-1992,26-Jan,SARNIA,ON,0.01
28841,519-466-1992,27-Jan,SARNIA,ON,0.01
28841,519-360-7295,27-Jan,CHATHAM,ON,0.01
28841,519-359-7728,27-Jan,CHATHAM,ON,0.01
28841,519-351-6427,27-Jan,CHATHAM,ON,0.01
28841,519-365-6426,27-Jan,CHATHAM,ON,0.02
28841,519-864-1399,27-Jan,BRIGDEN,ON,0.03
28841,519-365-8058,28-Jan,CHATHAM,ON,0.01
28841,519-542-8240,29-Jan,SARNIA,ON,0.02
28841,519-351-2946,29-Jan,CHATHAM,ON,0.01
28841,226-246-0034,29-Jan,WINDSOR,ON,0.02
28841,519-351-2946,29-Jan,CHATHAM,ON,0.01
28841,519-365-4247,29-Jan,CHATHAM,ON,0.02
33693,905-688-3232,11-Jan,STCTNSTHL,ON,0.15
33693,519-692-3862,12-Jan,THAMESVL,ON,0.02
33693,519-678-3327,12-Jan,HIGHGATE,ON,0.03
33693,905-688-3232,13-Jan,STCTNSTHL,ON,0.01
33693,905-688-3232,13-Jan,STCTNSTHL,ON,0.01
33693,905-688-3232,13-Jan,STCTNSTHL,ON,0.01
33693,905-688-3232,13-Jan,STCTNSTHL,ON,0.01
33693,905-688-3232,13-Jan,STCTNSTHL,ON,0.07
33693,519-344-5072,20-Jan,SARNIA,ON,0.01
33693,289-440-2536,21-Jan,HAMILTON,ON,0.08
33693,519-344-5072,22-Jan,SARNIA,ON,0.01
33693,226-886-2363,22-Jan,SARNIA,ON,0.14
33693,519-350-4335,29-Jan,CHATHAM,ON,0.03
33693,519-351-2233,29-Jan,CHATHAM,ON,0.09
33693,519-381-9705,29-Jan,SARNIA,ON,0.01
33699,226-626-5566,6-Jan,CHATHAM,ON,0.65
33699,519-635-0055,6-Jan,KITCHEWTR,ON,0.81
33699,519-222-5042,11-Jan,HESPELER,ON,0.02
33699,519-222-5042,15-Jan,HESPELER,ON,0.64
33699,519-895-2099,15-Jan,KITCHEWTR,ON,0.99
35206,519-272-6155,6-Jan,STRATFORD,ON,0.01
35206,416-737-6555,6-Jan,TORONTO,ON,0.27
35206,519-751-5544,7-Jan,BRANTFORD,ON,0.06
35206,416-300-4847,8-Jan,TORONTO,ON,0.02
35206,226-421-2391,8-Jan,GODERICH,ON,0.03
35206,416-300-4847,8-Jan,TORONTO,ON,0.01
35206,519-272-6155,8-Jan,STRATFORD,ON,0.01
35206,519-396-2069,8-Jan,KINCARDIN,ON,0.13
35206,519-272-6155,8-Jan,STRATFORD,ON,0.01
35206,613-531-1108,9-Jan,KINGSTON,ON,0.02
35206,519-272-6155,9-Jan,STRATFORD,ON,0.01
35206,519-272-6155,9-Jan,STRATFORD,ON,0.01
35206,519-426-6402,10-Jan,SIMCOE,ON,0.06
35206,519-272-6155,10-Jan,STRATFORD,ON,0.01
35206,519-330-1269,10-Jan,SARNIA,ON,0.02
35206,519-328-4998,10-Jan,SARNIA,ON,0.01
35206,519-426-6402,10-Jan,SIMCOE,ON,0.08
35206,647-294-5927,10-Jan,TORONTO,ON,0.11
35206,519-272-6155,10-Jan,STRATFORD,ON,0.01
35206,519-272-6155,10-Jan,STRATFORD,ON,0.01
35206,519-426-6402,10-Jan,SIMCOE,ON,0.03
35206,416-893-1246,10-Jan,TORONTO,ON,0.02
35206,416-893-1246,11-Jan,TORONTO,ON,0.02
35206,519-440-6047,11-Jan,GODERICH,ON,0.02
35206,647-294-5927,11-Jan,TORONTO,ON,0.01
35206,519-274-9698,11-Jan,STRATFORD,ON,0.14
35206,519-301-9032,12-Jan,STRATFORD,ON,0.04
35206,226-421-2391,12-Jan,GODERICH,ON,0.04
35206,519-909-6453,12-Jan,SIMCOE,ON,0.03
35206,519-498-1673,12-Jan,KITCHEWTR,ON,0.02
35206,514-991-1202,13-Jan,MONTREAL,PQ,0.01
35206,905-898-5019,14-Jan,NEWMARKET,ON,0.06
35206,226-229-0353,15-Jan,CHATHAM,ON,0.02
35206,437-345-9024,16-Jan,TORONTO,ON,0.01
35206,519-754-5464,17-Jan,BRANTFORD,ON,0.01
35206,226-749-1313,19-Jan,KITCHEWTR,ON,0.01
35206,519-498-1673,19-Jan,KITCHEWTR,ON,0.02
35206,519-397-1522,19-Jan,CHATHAM,ON,0.02
35206,905-807-8020,19-Jan,HAMILTON,ON,0.01
35206,519-273-4170,19-Jan,STRATFORD,ON,0.01
35206,519-466-0417,20-Jan,SARNIA,ON,0.02
35206,519-301-9032,20-Jan,STRATFORD,ON,0.01
35206,519-301-9032,20-Jan,STRATFORD,ON,0.03
35206,403-477-5593,21-Jan,CALGARY,AB,0.01
35206,519-524-0729,22-Jan,GODERICH,ON,0.01
35206,519-524-0729,22-Jan,GODERICH,ON,0.04
35206,519-589-6917,23-Jan,KITCHEWTR,ON,0.02
35206,226-931-0221,24-Jan,SIMCOE,ON,0.06
35206,403-477-5593,25-Jan,CALGARY,AB,0.01
35206,519-272-6155,25-Jan,STRATFORD,ON,0.01
35206,519-402-3625,25-Jan,SARNIA,ON,0.01
35206,250-858-6633,25-Jan,VICTORIA,BC,0.03
35206,416-893-1246,26-Jan,TORONTO,ON,0.02
35206,905-677-9143,26-Jan,MALTON,ON,0.05
35206,519-427-4580,28-Jan,SIMCOE,ON,0.04
35206,519-427-4580,28-Jan,SIMCOE,ON,0.01
35206,561-689-1555,29-Jan,WPALMBEAC,FL,0.04
35206,519-501-2696,29-Jan,KITCHEWTR,ON,0.03
35206,519-846-5043,29-Jan,ELORA,ON,0.02
35206,226-931-0221,29-Jan,SIMCOE,ON,0.02
35206,226-627-1173,30-Jan,CHATHAM,ON,0.01
35206,519-804-3328,31-Jan,KITCHEWTR,ON,0.02
35206,519-771-3784,31-Jan,BRANTFORD,ON,0.04
36952,519-571-1873,29-Jan,KITCHEWTR,ON,0.09
36952,519-571-1873,29-Jan,KITCHEWTR,ON,0.17
59017,519-401-2879,9-Jan,CHATHAM,ON,0.01
59017,519-627-6756,9-Jan,WALLACEBG,ON,0.01
59017,519-627-3583,9-Jan,WALLACEBG,ON,0.01
59017,801-746-5556,9-Jan,SALT LAKE,UT,0.03
59017,519-351-4012,9-Jan,CHATHAM,ON,0.01
59017,519-627-6756,9-Jan,WALLACEBG,ON,0.01
59017,519-627-3583,9-Jan,WALLACEBG,ON,0.01
59017,519-627-6072,9-Jan,WALLACEBG,ON,0.01
59017,519-344-7569,9-Jan,SARNIA,ON,0.01
59017,519-869-2415,9-Jan,BRIGHTSGR,ON,0.01
59017,519-869-6961,9-Jan,BRIGHTSGR,ON,0.02
59017,416-705-9896,10-Jan,TORONTO,ON,0.03
59017,519-845-3386,16-Jan,WYOMING,ON,0.02
59017,416-705-9896,16-Jan,TORONTO,ON,0.03
59017,226-246-9455,16-Jan,WINDSOR,ON,0.01
59017,416-705-9896,16-Jan,TORONTO,ON,0.02
59017,416-705-9896,17-Jan,TORONTO,ON,0.01
59017,416-705-9896,17-Jan,TORONTO,ON,0.06
59017,519-692-4869,22-Jan,THAMESVL,ON,0.01
59017,519-682-9368,22-Jan,TILBURY,ON,0.01
59017,519-339-6840,22-Jan,SARNIA,ON,0.01
59017,519-490-1488,22-Jan,SARNIA,ON,0.01
59017,519-692-4869,22-Jan,THAMESVL,ON,0.01
59017,226-344-2111,22-Jan,WINDSOR,ON,0.01
59017,226-246-8110,22-Jan,WINDSOR,ON,0.02
59017,226-348-3760,23-Jan,WINDSOR,ON,0.01
59017,519-365-6150,23-Jan,CHATHAM,ON,0.01
59017,519-627-1145,23-Jan,WALLACEBG,ON,0.02
59017,519-437-5626,23-Jan,CHATHAM,ON,0.02
59017,519-628-5518,23-Jan,WALLACEBG,ON,0.02
59017,519-339-6840,23-Jan,SARNIA,ON,0.04
59017,519-466-1992,26-Jan,SARNIA,ON,0.01
59017,226-315-0583,29-Jan,WINDSOR,ON,0.01
59017,226-246-5143,29-Jan,WINDSOR,ON,0.01
59017,226-886-1810,29-Jan,SARNIA,ON,0.03
59017,226-347-2013,29-Jan,WINDSOR,ON,0.01
59017,226-348-8867,29-Jan,WINDSOR,ON,0.02
59017,519-362-9454,29-Jan,GUELPH,ON,0.01
59017,226-626-5656,29-Jan,CHATHAM,ON,0.07
59017,519-466-6789,29-Jan,SARNIA,ON,0.01
59017,519-490-8405,29-Jan,SARNIA,ON,0.01
59017,647-381-9082,30-Jan,TORONTO,ON,0.02
59017,226-347-5488,30-Jan,WINDSOR,ON,0.01
59017,865-599-5763,30-Jan,KNOXVILLE,TN,0.04
59017,226-347-5488,30-Jan,WINDSOR,ON,0.01
59017,226-347-5488,31-Jan,WINDSOR,ON,0.01
59017,226-347-5488,31-Jan,WINDSOR,ON,0.02
62296,519-381-5491,6-Jan,SARNIA,ON,0.01
62296,226-626-3007,6-Jan,CHATHAM,ON,0.02
62296,519-784-7355,6-Jan,CHATHAM,ON,0.02
62296,519-312-1606,6-Jan,SARNIA,ON,0.01
62296,519-331-4929,6-Jan,SARNIA,ON,0.01
62296,519-312-2067,6-Jan,SARNIA,ON,0.01
62296,519-626-8806,6-Jan,WALLACEBG,ON,0.01
62296,226-626-4138,6-Jan,CHATHAM,ON,0.02
62296,226-246-9293,6-Jan,WINDSOR,ON,0.01
62296,416-300-4847,7-Jan,TORONTO,ON,0.01
62296,226-349-0103,7-Jan,SARNIA,ON,0.01
62296,306-850-5867,7-Jan,SASKATOON,SK,0.01
62296,647-323-4499,7-Jan,TORONTO,ON,0.01
62296,519-784-4478,7-Jan,CHATHAM,ON,0.03
62296,519-365-1311,7-Jan,CHATHAM,ON,0.02
62296,519-360-1779,7-Jan,CHATHAM,ON,0.01
62296,519-397-2814,7-Jan,CHATHAM,ON,0.01
62296,519-401-2879,7-Jan,CHATHAM,ON,0.01
62296,519-401-2879,7-Jan,CHATHAM,ON,0.01
62296,519-683-4771,7-Jan,DRESDEN,ON,0.01
62296,519-360-7614,7-Jan,CHATHAM,ON,0.01
62296,519-351-9076,7-Jan,CHATHAM,ON,0.01
62296,519-358-7592,7-Jan,CHATHAM,ON,0.01
62296,519-784-8898,7-Jan,CHATHAM,ON,0.02
62296,519-692-4159,7-Jan,THAMESVL,ON,0.02
62296,519-491-9893,7-Jan,SARNIA,ON,0.02
62296,519-336-5448,7-Jan,SARNIA,ON,0.01
62296,705-923-5251,7-Jan,SUDBURY,ON,0.01
62296,226-402-4193,7-Jan,SARNIA,ON,0.01
62296,519-331-4516,7-Jan,SARNIA,ON,0.01
62296,519-331-4516,7-Jan,SARNIA,ON,0.01
62296,519-332-0518,7-Jan,SARNIA,ON,0.01
62296,519-845-3201,7-Jan,WYOMING,ON,0.03
62296,519-481-0990,8-Jan,CORUNNA,ON,0.01
62296,226-246-9293,8-Jan,WINDSOR,ON,0.01
62296,519-628-5851,8-Jan,WALLACEBG,ON,0.01
62296,519-864-4458,8-Jan,BRIGDEN,ON,0.01
62296,519-482-7664,8-Jan,CLINTON,ON,0.01
62296,519-490-8484,8-Jan,SARNIA,ON,0.01
62296,416-802-1684,8-Jan,TORONTO,ON,0.01
62296,519-628-5851,8-Jan,WALLACEBG,ON,0.01
62296,519-573-1189,8-Jan,KITCHEWTR,ON,0.04
62296,519-491-6178,9-Jan,SARNIA,ON,0.01
62296,519-955-1516,9-Jan,GODERICH,ON,0.01
62296,519-351-9076,9-Jan,CHATHAM,ON,0.02
62296,226-626-8115,9-Jan,CHATHAM,ON,0.01
62296,519-365-7248,9-Jan,CHATHAM,ON,0.01
62296,416-580-7584,9-Jan,TORONTO,ON,0.01
62296,519-301-2151,9-Jan,STRATFORD,ON,0.03
62296,519-881-3981,10-Jan,WALKERTON,ON,0.01
62296,519-401-5570,10-Jan,CHATHAM,ON,0.01
62296,519-358-6707,10-Jan,CHATHAM,ON,0.02
62296,519-381-9969,10-Jan,SARNIA,ON,0.01
62296,519-491-8819,10-Jan,SARNIA,ON,0.01
62296,519-466-2707,10-Jan,SARNIA,ON,0.01
62296,226-348-3121,10-Jan,WINDSOR,ON,0.03
62296,519-869-2409,13-Jan,BRIGHTSGR,ON,0.02
62296,519-869-2409,13-Jan,BRIGHTSGR,ON,0.01
62296,519-491-6178,13-Jan,SARNIA,ON,0.01
62296,519-542-2533,13-Jan,SARNIA,ON,0.02
62296,519-541-9376,13-Jan,SARNIA,ON,0.01
62296,519-542-0246,13-Jan,SARNIA,ON,0.02
62296,519-542-1863,13-Jan,SARNIA,ON,0.01
62296,519-384-3734,13-Jan,SARNIA,ON,0.02
62296,519-344-4501,13-Jan,SARNIA,ON,0.01
62296,519-330-4847,13-Jan,SARNIA,ON,0.01
62296,905-560-3372,14-Jan,HAMILTON,ON,0.01
62296,226-402-3183,14-Jan,SARNIA,ON,0.02
62296,226-402-4193,14-Jan,SARNIA,ON,0.01
62296,519-339-6743,15-Jan,SARNIA,ON,0.04
62296,519-491-2545,15-Jan,SARNIA,ON,0.01
62296,519-271-9103,18-Jan,STRATFORD,ON,0.01
62296,226-787-9961,18-Jan,WINDSOR,ON,0.01
62296,519-542-8190,18-Jan,SARNIA,ON,0.02
62296,226-787-3013,19-Jan,WINDSOR,ON,0.01
62296,519-542-5915,19-Jan,SARNIA,ON,0.01
62296,519-381-0643,19-Jan,SARNIA,ON,0.01
62296,519-525-0360,19-Jan,GODERICH,ON,0.01
62296,905-669-0481,19-Jan,THORNHILL,ON,0.02
62296,226-350-1469,19-Jan,WINDSOR,ON,0.01
62296,905-669-0481,19-Jan,THORNHILL,ON,0.02
62296,519-274-2705,19-Jan,STRATFORD,ON,0.02
62296,905-320-1217,19-Jan,BURLINGTO,ON,0.01
62296,289-752-7634,19-Jan,BRAMPTON,ON,0.01
62296,289-752-7634,19-Jan,BRAMPTON,ON,0.01
62296,519-358-3586,19-Jan,CHATHAM,ON,0.02
62296,519-786-2620,20-Jan,FOREST,ON,0.01
62296,519-867-5306,20-Jan,COURTRIGH,ON,0.01
62296,519-384-5443,20-Jan,SARNIA,ON,0.02
62296,519-862-2085,20-Jan,CORUNNA,ON,0.01
62296,519-332-9095,20-Jan,SARNIA,ON,0.01
62296,226-787-7207,20-Jan,WINDSOR,ON,0.01
62296,519-381-5491,21-Jan,SARNIA,ON,0.01
62296,519-384-5315,21-Jan,SARNIA,ON,0.02
62296,519-344-5072,21-Jan,SARNIA,ON,0.01
62296,519-344-9612,21-Jan,SARNIA,ON,0.01
62296,519-491-9355,21-Jan,SARNIA,ON,0.01
62296,519-892-3602,21-Jan,SOMBRA,ON,0.01
62296,519-337-5897,21-Jan,SARNIA,ON,0.01
62296,519-464-3401,21-Jan,SARNIA,ON,0.01
62296,519-381-9705,21-Jan,SARNIA,ON,0.01
62296,519-344-9655,21-Jan,SARNIA,ON,0.01
62296,412-698-1060,22-Jan,PITTSBURG,PA,0.01
62296,416-298-1060,22-Jan,TORONTO,ON,0.04
62296,807-633-1148,22-Jan,THUNDERBA,ON,0.02
62296,519-627-7615,22-Jan,WALLACEBG,ON,0.02
62296,519-683-1315,22-Jan,DRESDEN,ON,0.01
62296,519-437-5198,22-Jan,CHATHAM,ON,0.01
62296,519-676-1232,22-Jan,BLENHEIM,ON,0.07
62296,519-381-8018,25-Jan,SARNIA,ON,0.01
62296,519-336-6873,25-Jan,SARNIA,ON,0.01
62296,226-627-5800,25-Jan,CHATHAM,ON,0.01
62296,519-401-3477,25-Jan,CHATHAM,ON,0.02
62296,519-331-3693,25-Jan,SARNIA,ON,0.02
62296,519-466-8337,25-Jan,SARNIA,ON,0.01
62296,226-627-0800,25-Jan,CHATHAM,ON,0.02
62296,519-786-4578,25-Jan,FOREST,ON,0.03
62296,519-383-9291,25-Jan,SARNIA,ON,0.01
62296,416-884-1980,25-Jan,TORONTO,ON,0.02
62296,519-677-5818,25-Jan,PT LAMBTO,ON,0.02
62296,519-918-5813,25-Jan,SARNIA,ON,0.01
62296,519-491-2545,25-Jan,SARNIA,ON,0.01
62296,519-490-4434,25-Jan,SARNIA,ON,0.01
62296,226-229-2042,26-Jan,CHATHAM,ON,0.02
62296,226-229-2042,26-Jan,CHATHAM,ON,0.01
62296,226-344-8237,26-Jan,WINDSOR,ON,0.02
62296,226-246-7649,26-Jan,WINDSOR,ON,0.01
62296,519-350-3993,26-Jan,CHATHAM,ON,0.02
62296,519-692-9314,26-Jan,THAMESVL,ON,0.01
62296,519-626-9616,26-Jan,WALLACEBG,ON,0.01
62296,519-466-5964,26-Jan,SARNIA,ON,0.02
62296,647-889-6564,26-Jan,TORONTO,ON,0.03
62296,905-458-4788,27-Jan,BRAMPTON,ON,0.04
62296,905-845-3153,27-Jan,OAKVILLE,ON,0.08
62296,289-971-5114,27-Jan,MILTON,ON,0.01
62296,226-347-8548,27-Jan,WINDSOR,ON,0.01
62296,519-784-6381,27-Jan,CHATHAM,ON,0.02
62296,519-359-6226,27-Jan,CHATHAM,ON,0.01
62296,226-627-5181,27-Jan,CHATHAM,ON,0.01
62296,519-867-3260,27-Jan,COURTRIGH,ON,0.01
62296,519-464-3592,27-Jan,SARNIA,ON,0.01
62296,519-813-9537,27-Jan,CORUNNA,ON,0.01
62296,519-397-1705,28-Jan,CHATHAM,ON,0.01
62296,519-501-2696,29-Jan,KITCHEWTR,ON,0.03
62296,519-501-2696,29-Jan,KITCHEWTR,ON,0.02
62296,519-337-6945,29-Jan,SARNIA,ON,0.01
62296,519-542-8748,29-Jan,SARNIA,ON,0.01
69415,403-973-1707,29-Jan,CALGARY,AB,0.05
71930,647-497-9380,18-Jan,TORONTO,ON,0.02
71930,641-715-3821,18-Jan,CHARLES C,IA,0.72
71930,647-497-9380,21-Jan,TORONTO,ON,4.86
71930,641-715-3825,22-Jan,CHARLES C,IA,1.39
71930,641-715-3825,22-Jan,CHARLES C,IA,1.39
71930,641-715-3825,27-Jan,CHARLES C,IA,3.19
72821,226-674-1028,8-Jan,WINDSOR,ON,0.01
72821,519-676-1697,11-Jan,BLENHEIM,ON,0.18
72821,519-380-9334,12-Jan,CHATHAM,ON,0.03
72821,519-491-8869,13-Jan,SARNIA,ON,0.01
72821,416-207-4800,13-Jan,TORONTO,ON,0.06
72821,519-491-8869,18-Jan,SARNIA,ON,0.06
72821,905-455-8474,19-Jan,BRAMPTON,ON,0.04
72821,905-455-8474,25-Jan,BRAMPTON,ON,0.03
72821,519-375-5561,27-Jan,OWEN SOUN,ON,0.26
